missed,19
shrimps,40
carrots,24
shredded,20
thin,68
light,122
mine,38
p,22
selling,6
hihi,1
splash,3
lime,51
fixed,6
weird,52
brocoli,10
heh,2
tangy,19
smell,20
yummy,131
find,307
tasty,533
khap,1
khun,1
krab,1
sawaddee,1
veg,21
expected,88
tasteless,39
recently,50
fallen,1
cuisine,107
obviously,41
try,701
busy,255
sign,55
clean,173
welcoming,40
elements,11
authentic,368
thailand,50
already,79
friendly,496
helpful,81
steamed,129
vegetable,96
truly,69
every,250
bite,152
fiancé,7
tried,409
seemed,148
affordable,68
look,143
truthfully,2
places,260
getting,123
stars,204
touch,48
flavourful,102
really,1164
looks,86
smelled,13
bad,268
focus,14
last,174
night,339
average,123
cashew,13
problem,45
supposed,27
chewy,83
baked,13
reheated,12
egg,180
waiter,223
flippant,1
recommend,534
anything,135
new,193
waiting,109
want,357
come,569
fill,33
water,209
tea,241
brought,107
coffee,128
mugs,2
became,9
disappeared,2
ignored,17
flagged,2
another,224
favorite,208
restos,13
city,111
delicious,1043
month,22
lover,25
incredibly,76
along,77
tom,58
yum,104
far,139
satisfying,58
bland,164
painful,5
rubber,2
broth,560
reminded,25
soapy,3
waited,112
hour,101
half,148
crazy,45
lived,48
minute,40
drive,16
onwards,1
goes,36
hunt,5
absolutely,210
loved,260
appetizers,125
husband,106
decided,196
many,366
split,39
decision,9
duck,140
heavenly,12
golden,11
bags,7
yumm,3
tad,32
sour,161
mark,17
wanted,192
tell,100
nights,22
experience,413
friday,68
evening,111
got,711
phone,38
walking,101
track,6
kids,59
ages,15
lovely,131
within,49
minutes,261
explained,13
daughters,2
pb,1
rest,66
everyone,138
us,670
school,29
kept,59
asking,36
apologized,9
said,243
longer,43
walk,110
inquire,1
saw,126
ready,88
holding,7
asked,210
please,59
bring,130
shared,85
ate,137
leftovers,29
speak,50
manager,51
approach,9
argumentative,1
tone,7
apologetic,7
regular,92
people,447
including,81
friends,272
table,469
paid,51
arguing,2
daughter,36
finish,114
told,137
child,3
eats,39
slowly,9
siblings,2
explain,21
inquiring,3
would,1023
together,66
saying,39
sorry,36
taking,51
decide,26
chance,50
make,439
become,19
fault,9
expect,121
understanding,7
maybe,162
offer,89
comp,3
drinks,245
desert,25
gave,131
discount,10
nicely,54
mildly,7
handled,3
handle,18
situation,18
majour,1
issue,53
decent,170
fantastic,133
leaves,58
something,261
desired,5
basil,69
days,67
mild,24
poisoning,12
leaving,29
buyer,2
beware,22
hear,24
receiving,4
bill,72
cash,149
needed,73
change,65
finally,118
popular,108
eggplant,104
stopped,64
right,421
kind,234
anymore,23
vegan,423
write,35
negative,24
review,129
charge,38
returned,19
say,284
suspects,1
plate,161
clearly,35
seasoned,55
spices,47
completely,67
unacceptable,11
pleasant,70
ambiance,195
prompt,43
inconsistent,6
exact,9
diners,17
generous,160
serving,63
partners,2
deal,57
smaller,58
solid,85
strange,23
tofucashew,1
nearly,25
flavourless,11
overcooked,27
leathery,3
chunks,20
spent,30
deep,55
fryer,1
earth,7
cashews,15
rendered,3
enough,346
training,4
server,163
extremely,163
patient,4
lack,59
lustre,1
standpoint,1
customers,90
beginning,17
pricevalue,1
road,8
lost,16
charm,15
cheaped,1
tastes,88
wok,15
area,247
forget,36
move,23
wife,64
regulars,12
point,119
called,94
rob,1
knew,57
attitude,21
pick,108
took,289
though,375
behind,34
counter,73
orders,66
help,48
since,287
concerned,9
lowandbehold,1
sitting,76
whole,106
upset,8
phase,1
matter,25
joint,32
thinking,44
entry,2
cook,37
avoid,41
full,278
actitude,1
nothing,243
stands,5
alright,28
express,41
luckily,24
overly,49
flavor,340
probably,177
suit,5
heard,59
rave,17
hype,29
entrees,34
overrated,13
key,21
word,30
folks,34
youre,336
mind,91
court,63
faubourg,4
downtown,72
near,87
guy,71
street,100
stcatherine,1
atrocious,7
hours,77
cold,207
although,155
occupied,10
servicing,3
clients,14
three,133
woks,4
operating,1
kitchen,135
advised,3
unbelievably,8
montreal,944
frequented,4
tonight,29
horrendous,3
rather,103
argue,6
actually,156
provide,18
issues,19
arrogance,1
followed,20
total,34
hit,78
rock,6
bottom,33
care,60
loss,3
wrong,99
promptly,14
havent,56
eaten,96
store,81
wonderful,118
girls,19
likes,11
topped,28
icecream,6
chatted,4
fragrance,3
comfortable,66
seating,181
serves,28
zero,24
nobody,5
cared,5
excuse,8
owner,73
cooking,41
hires,1
compensation,2
without,183
tai,32
companions,9
finished,74
diet,18
wouldnt,105
door,104
buy,21
certainly,52
restaurants,345
suggested,28
areaand,1
seen,47
pretty,569
stellar,7
reviewsi,1
honestly,80
impression,8
theyve,19
seated,165
dining,124
room,84
chairs,43
front,179
entree,44
wonton,86
soupstyle,1
wontons,38
covered,26
watery,29
edible,12
usually,158
safe,19
bet,18
sum,59
parts,20
lychee,5
slushie,1
part,110
feel,213
overpaid,2
running,13
noodle,825
shop,66
pay,127
fair,49
glass,52
overwhelmed,6
short,62
perhaps,41
sit,140
beside,11
hrs,2
idea,36
rushed,29
cleaned,10
removed,11
glasses,24
wasted,6
expansion,4
post,21
sorely,3
physically,2
grown,10
increase,4
traffic,7
patrons,18
courses,15
appetizer,100
min,36
asks,8
cheque,3
apology,10
return,106
giving,54
thru,3
uses,10
almost,166
blamed,1
driver,9
clue,2
arrive,40
regardless,14
blame,4
unappetizing,2
compared,47
servings,18
stingy,6
unlikely,2
using,28
might,132
awhile,11
establishment,31
happened,28
live,66
neighbourhood,26
5pm,14
family,148
yet,100
forever,18
greeted,20
shown,11
woman,25
bothered,8
eye,29
contact,9
eventually,16
showed,23
seat,69
noticed,51
dirty,32
budget,12
plastic,28
cup,36
normally,31
high,135
willing,14
timely,7
manner,15
pieces,110
given,94
knife,6
fork,12
spoon,25
bites,33
gross,13
bits,16
tendon,64
entirely,7
disappointment,34
shame,15
disapointed,2
sometimes,65
lobster,45
blocks,9
away,169
renovated,6
complete,29
sort,44
feels,29
temporary,1
hopefully,16
ton,40
potential,7
classy,18
spot,296
tasting,91
lacking,45
fact,92
meant,19
hot,396
bottle,19
wine,83
complain,30
spots,52
procrastinating,1
fan,118
choose,127
sad,35
tiny,93
container,15
skimping,6
ended,113
emergency,1
case,40
crap,7
baobao,4
dim,63
montréal,46
chinatown,259
pedestrian,2
rue,11
de,119
gauchetière,2
specialties,9
fun,154
character,17
steam,24
bun,204
bao,126
breakfast,35
despite,92
kid,24
eager,8
devour,5
bear,5
brown,33
sugar,24
bean,107
amazement,2
chiclet,2
mango,116
filling,170
angry,15
bird,13
strawberry,17
chocolate,76
porcupine,5
taro,24
fluffy,21
baos,30
unique,87
fillings,18
delights,3
salted,34
custard,16
buns,193
entrance,30
offshoot,2
patisserie,5
harmonie,3
mistake,22
turning,4
initially,17
able,94
tax,51
applied,2
pack,14
ah,4
les,30
chez,4
déjà,2
vous,11
regardez,2
par,33
vitrine,2
et,52
voyez,2
un,40
hello,29
kitty,15
une,11
grenouille,2
cochon,5
jen,2
passe,2
êtes,2
sous,2
le,69
charme,2
cest,18
petite,9
bête,2
est,26
exhaustif,2
ils,9
ont,8
bien,21
plus,88
que,26
juste,6
des,33
mais,15
personnellement,2
je,27
vais,9
toujours,3
prendre,2
avec,10
boeuf,13
en,19
gros,3
au,16
autre,2
chocolat,2
peu,6
cependant,2
il,11
parfois,2
presque,4
inexistant,2
ce,16
qui,7
dommage,2
parce,2
quil,3
très,18
bon,14
jy,5
pas,29
mal,9
à,29
chaque,4
quartier,8
chinois,7
bonne,7
boucher,3
makes,157
staple,19
clear,44
cute,219
sweetdesert,2
sleeping,3
savory,48
talking,20
bbq,62
pork,418
teriyaki,7
etc,71
wont,114
sell,20
early,71
limited,70
selection,103
blueberry,10
hint,30
couldnt,133
sweeter,12
prefer,47
soft,77
airy,12
density,2
couldve,15
balance,37
doughtofilling,2
ratio,30
sells,7
savoury,28
bubble,27
attractive,8
items,137
colourful,7
cartooncharacter,2
dessert,126
panda,13
black,95
sesame,78
hedgehog,7
pig,5
melting,10
following,12
seats,67
mainly,25
pandemic,15
plexiglass,2
ordercheckout,2
wear,8
face,22
masks,2
free,103
wifi,18
wheelchair,3
accessible,6
steps,9
washrooms,5
parking,46
instagram,18
chuanchee,2
thanks,29
boa,13
remained,5
flavorful,187
employees,16
english,64
credit,55
card,50
means,41
trips,5
joke,13
staying,33
home,187
grew,18
breakfastsnacks,2
odd,22
opens,10
grab,55
boba,5
old,139
peach,4
gimmick,2
famous,24
animation,2
characters,13
otherwise,54
dry,125
aside,20
stuff,43
mediocre,49
anyone,75
outside,173
standing,13
stop,116
designs,2
arent,46
thing,239
frog,9
chinese,665
preserved,6
favorites,20
leek,2
band,2
zongzi,1
wrapped,22
combo,96
ones,97
simple,83
oddly,8
comforting,22
specialty,24
standard,73
convenient,23
drink,171
jujubeschinese,1
dates,6
honey,19
winter,60
youve,30
drank,16
biased,6
anxiety,2
house,114
special,230
photos,27
cutest,20
bakery,11
corner,45
sections,2
bread,134
bunsdim,1
sumsmoothie,1
cases,5
sanrio,4
japanese,86
cartoon,8
kero,2
kerroppi,1
doraemon,3
various,23
animal,8
shaped,4
select,12
matcha,14
theyre,84
dough,70
biting,6
hoping,16
youll,80
cents,4
box,21
vary,7
rude,83
photo,11
pictures,46
taken,24
worthwhile,10
snack,32
touristy,6
across,61
omg,22
yep,5
dozen,12
range,16
accepts,5
debit,35
mesmerized,3
creative,40
liked,151
bought,23
settled,8
chick,9
bunny,3
adorable,28
hotel,73
downside,35
simply,63
pineapple,21
waffles,7
watching,27
brush,1
oil,96
crater,1
waffle,3
maker,4
laborious,1
lineup,25
fascinating,3
passed,23
offers,32
creations,4
wish,106
gta,1
inexpensive,41
non,33
must,202
highly,236
recommended,154
excited,40
sucker,9
childhood,3
smack,5
middle,50
pastry,9
checking,25
blue,7
berry,4
terms,35
imagine,31
younger,3
self,9
thirty,6
rabbit,6
keroppi,4
oh,92
yes,104
ube,1
difference,20
course,106
mince,2
typical,73
moms,7
dumpling,107
listed,18
allergic,11
swap,1
checked,31
siu,7
mai,14
entire,63
throw,12
breezing,1
window,80
display,8
expecting,49
tough,34
classic,62
moistness,1
nowadays,5
asia,16
trend,7
yolk,1
curious,17
pleasantly,27
mix,88
presentation,68
ottawa,2
niece,5
couple,103
keropi,2
hey,11
truth,5
thought,147
include,20
pastries,6
similar,38
bakeries,3
toronto,38
cuteness,2
resist,4
literally,68
stuffed,41
travel,16
backpack,2
mom,37
wanna,5
scream,2
montreals,34
china,80
town,143
may,135
fav,13
cantonese,80
cutesy,2
promise,7
savorynot,1
hk,7
rightfully,2
crowded,93
cabbage,45
missing,39
fruit,40
described,15
infused,7
real,136
purchased,8
disappointing,72
doughy,17
saved,13
star,152
delish,24
wished,19
note,54
cards,40
canadian,39
exchange,13
usd,18
cad,21
swindled,1
bc,7
creme,22
anglaise,2
silky,7
per,64
planning,18
taiwanese,8
hand,200
domestic,1
foreign,4
replacement,7
dollars,34
devalue,1
american,27
waisting,1
faces,8
draw,9
zi,4
glad,85
potato,91
heart,59
snacks,10
flavored,15
totally,95
aligns,1
selections,16
slushes,1
juices,3
terrible,59
ice,58
cream,123
toppings,19
softer,5
stopping,12
cocount,1
consumption,4
gem,74
bakedsteamed,1
goods,6
bake,1
line,215
sold,11
greasy,56
tired,23
past,42
known,37
oven,3
relatively,39
boxes,9
squished,1
deformed,1
careful,21
multiple,39
bag,17
separately,9
boxing,1
tooth,2
carbs,9
poem,2
exactly,49
adds,16
hong,30
kong,30
awesome,156
version,47
treat,36
yarrow,1
onion,65
wowed,4
traditional,95
style,132
carte,10
oily,50
bbt,1
afforable,1
run,37
hawaii,2
manapua,1
consistency,25
created,8
worthy,11
pros,20
cons,21
secondly,2
lighter,10
fluffier,1
dimsum,4
picture,28
keep,81
silly,2
playful,3
lined,8
winning,2
flavorings,1
alas,8
ie,4
birds,6
trays,3
savories,1
sweets,3
fraction,3
cost,48
ridiculously,11
bunnies,1
chicks,2
frogs,4
bears,2
fit,19
innards,2
azuki,1
dense,7
reasonably,58
priced,101
easily,72
party,66
brunch,66
breaking,4
bank,9
onthego,1
definite,10
mustreturn,1
check,139
eyecatching,2
pass,17
opportunity,14
heres,20
rundown,1
stock,12
fairly,52
aftertaste,9
unless,49
combination,40
offputting,2
combined,10
complements,1
appease,3
tastebuds,8
eyesight,1
dinein,4
option,132
lights,34
flashy,1
complaints,18
commendable,1
piece,46
bummer,6
verdict,8
filler,3
words,24
hkcanto,1
plethora,5
teadrink,1
bright,33
caution,9
late,109
available,81
learned,10
beyond,33
importantly,15
fancy,69
location,198
comes,123
choice,115
anime,1
tour,11
hits,16
melted,10
heavy,52
weekly,6
routine,4
drop,19
groceries,8
st,36
laurent,13
treats,5
five,60
chatime,1
understaffed,9
resulting,4
peak,16
requested,21
job,27
marketing,3
products,9
difficult,25
unfamilliar,1
introduction,3
munchies,2
balls,20
werent,70
cause,27
ig,1
bf,14
stores,4
squeal,1
felt,142
torturing,1
thicker,21
chewing,6
microwave,6
wanting,22
flavoring,8
ahhhhhh,1
sooo,25
purpose,3
yelp,104
okay,134
empty,43
till,9
closing,26
cashier,21
turn,25
u,31
til,6
register,14
waste,33
specializes,5
pastriesbakery,2
immense,2
name,77
misleading,3
areas,13
spread,8
specifically,17
types,37
amalgamation,1
teas,11
excellent,336
seed,4
tarts,1
piggy,3
noncute,1
overpowering,11
soooo,17
bunch,50
philadelphia,4
cha,25
slightly,84
pairs,6
ball,18
congeefried,1
advertised,5
lacked,60
freshly,39
reasonable,152
congee,9
feuded,1
domain,5
har,13
gao,3
stocky,1
sharing,46
stronger,6
mad,8
year,76
visits,9
personal,28
shapes,6
animals,4
diverse,13
offering,16
fave,11
mtl,38
sampled,10
lo,5
gai,8
gow,9
opinion,38
pricey,66
ahhhh,1
lordy,1
honolulu,1
close,124
twenty,8
recalibrate,1
brain,1
inflation,1
ordinary,16
gooey,3
soya,15
based,79
test,9
steamy,7
cuter,1
enticing,6
severely,5
matters,4
worse,25
accept,39
durian,6
puff,7
filing,1
strong,46
impressive,35
important,35
reviewers,15
noted,13
hair,16
embedded,1
politely,9
informed,8
lady,33
appeared,5
annoyed,13
dismissively,1
effort,13
apologize,10
watched,13
horror,1
immediately,47
executed,8
gives,36
fulfilling,6
thickening,1
agent,2
opened,37
morning,31
adorably,1
lotus,6
leaf,16
meats,22
shitake,1
mushrooms,56
ideal,7
match,12
custardfilled,1
cleanest,4
takes,29
park,23
hongkong,3
summer,100
longing,3
scrumptious,12
beans,62
precious,3
person,102
surprise,54
picking,11
afternoon,44
cocobun,2
versions,8
highlight,26
cartoonstyle,1
according,22
balances,2
helps,6
disgusting,19
gelatinous,4
goo,4
unfortunate,12
pie,20
moist,23
visitor,3
local,71
attracted,9
currency,3
higher,23
anticipated,5
themed,5
additionally,6
unwelcoming,3
rudely,6
cut,55
shut,4
questions,23
instagramworthy,1
appearance,7
decrease,1
alittle,1
suggest,37
surprisingly,45
baopao,1
thumbs,15
mean,58
unfriendly,6
frown,1
cooked,191
demand,5
trash,5
sums,2
harmony,4
choices,80
tends,7
begin,17
earning,1
rating,35
wise,31
ratings,10
yelpers,19
dispirited,1
cos,7
pinch,4
cherng,2
sprinkle,2
roasted,27
seeds,11
smile,24
liquidity,1
planet,4
purposes,1
imo,6
stomach,35
form,10
convention,3
centre,18
managed,14
crème,12
inexcusable,1
plan,35
ahead,31
opening,20
unpopular,1
taiwan,3
eveb,1
supermarket,21
minimum,9
inserted,1
chip,6
accepted,9
making,98
cashiers,2
helping,10
realized,16
info,5
straight,33
conversion,2
tourist,22
valuable,2
stick,27
basic,29
sausage,8
wide,49
ease,6
access,7
cafe,76
saigon,7
treasure,3
stayed,25
byob,12
liquor,6
assumed,7
beverages,9
turns,14
accommodated,15
beverage,14
add,101
tab,5
tip,105
charming,41
samples,7
servers,91
chat,16
secrets,2
appreciate,32
lone,4
diner,20
vietnamese,248
crisp,25
pot,41
stickers,2
venture,7
lemongrass,33
liking,24
survived,2
sample,12
packed,131
noise,10
level,69
w,49
tonkinoise,6
marvellous,2
glazed,2
pastey,2
texture,138
latter,12
fab,4
comped,4
generously,8
outlier,2
wo,4
prob,4
jealous,7
seeing,34
consume,7
bowl,480
taster,5
pitchers,5
refills,9
regularly,19
pace,12
scores,2
extra,133
game,12
flow,5
nowhere,4
unlike,27
anywhere,31
churro,2
combos,16
brochette,4
ginger,83
date,82
bugged,3
stirfry,12
spoonful,10
chiu,2
chili,118
top,148
process,13
seep,4
lackluster,6
decor,300
tiki,10
hockey,5
flyers,2
christmas,10
paraphernalia,2
sore,2
possible,37
sense,23
doubt,16
americanized,4
constantly,19
declining,3
group,119
yesterday,22
confused,13
basiltomato,2
vomit,2
batch,4
unveined,2
battered,9
resembled,4
ketchup,10
mixed,55
lazy,15
keen,4
bamboo,24
shoots,8
sprout,5
neighbour,2
complaining,9
chew,23
eatery,13
loosing,5
afraid,14
start,91
clientele,17
loose,2
colleagues,15
reservation,117
dark,29
windows,17
bahn,4
mi,25
happen,24
initial,9
shock,2
gather,7
thoughts,9
pricetag,2
rate,27
reading,42
reviews,178
pho,940
cozy,122
proceeded,7
towards,21
replywe,2
sandwich,221
um,2
dac,27
biet,27
dressed,17
rare,76
interrupts,3
cater,8
palate,12
says,26
thank,47
rid,6
perplexed,3
kinda,42
shocked,12
honest,29
interrupting,2
spicey,4
satay,129
chilly,22
apartment,16
dined,14
weekday,19
eggroll,5
annoying,12
pizza,9
online,40
unfortunately,97
suggestion,22
gentleman,9
answered,6
eggrolls,6
behold,3
boxed,2
packing,6
coriander,40
extras,4
fortune,8
cookies,11
guests,21
raved,8
weekends,18
sauced,1
owns,5
mins,56
suppose,10
soy,52
searching,8
airbnb,6
recent,19
trip,96
especially,177
accommodating,26
carnivore,4
allergies,9
extreme,2
spice,112
exceptional,30
uhhhhhhmazing,1
merry,1
tsos,9
vibe,121
fabulous,21
gotoviet,1
banh,28
reason,77
wet,9
others,70
grilled,121
lemon,38
grass,14
cracklings,3
peanutscorianderpickled,1
whatever,28
complaint,28
saturdays,4
sundays,5
hope,36
changes,6
soon,65
fooled,8
energy,11
addicts,1
roam,1
streets,10
therefore,12
alone,37
car,10
leave,88
backseat,1
notorious,1
smashed,5
sidewalk,5
girlfriend,30
certain,24
considered,10
pricy,16
neighbourhoods,1
sandwiches,134
largeit,1
cd,1
funky,5
concerted,1
residence,2
buddy,1
supreme,2
definately,7
returning,22
gets,70
show,61
southeast,7
north,36
america,17
iived,1
sate,4
beer,74
boy,22
happy,167
outstanding,35
hes,14
recognize,5
repeat,12
numerous,10
members,3
hasnt,5
santropols,6
gorgeous,38
patio,65
carrot,34
cake,60
fairy,6
tale,3
garden,66
beautifully,43
decorated,39
companion,5
killer,35
tomato,72
private,8
matching,2
cote,9
saint,6
urban,5
chai,21
latte,20
lentil,9
environment,44
spaces,3
dedicated,5
studying,5
outlets,2
efficient,72
problems,9
cannot,48
stress,4
hence,17
nose,7
hands,63
freezing,14
wearing,5
leggings,2
jeans,3
turtleneck,2
sweater,2
coat,7
heater,2
study,15
period,15
layers,8
scarf,2
wateryhad,2
considering,53
rich,90
logo,4
cutecozy,2
aware,12
hearing,15
healthy,79
plateau,16
vibes,16
urbain,5
stole,6
goddamn,2
montroyal,13
picnic,6
mcgill,58
santropol,73
magic,10
hidden,38
among,24
residences,2
hooked,7
visited,58
cheese,244
forward,47
seriously,51
talked,7
week,54
contain,7
spiced,14
apple,8
juice,22
remembered,7
grinned,2
worried,10
overhyped,6
confirmed,10
perfectly,117
crunch,24
youd,45
realize,21
pepper,92
island,13
mention,41
personally,41
brotherinlaw,2
obsessed,5
wow,66
world,43
student,19
breaks,3
dragged,5
insane,13
included,55
tomatoes,41
sundried,9
lettuce,40
phenomenal,29
sizes,97
gigantic,15
appetite,26
break,21
interior,81
exterior,9
homey,21
vegetarians,40
eaters,10
duluth,12
gaspacho,2
grandmas,4
crust,6
regarding,6
living,20
jeanne,4
mance,4
pre,11
mont,12
royal,22
hike,3
destination,9
café,9
jeannemance,2
openair,2
eccentric,3
statues,5
greenery,8
pond,19
downtoearth,2
bohemian,7
page,9
parc,14
avenue,4
tempeh,13
marinated,36
cilantro,37
avocado,57
smash,4
thickest,9
heartiest,2
dressing,49
wandering,10
randomly,9
yard,5
confusing,11
daily,20
basket,7
weak,10
slice,19
irresistible,4
homemade,58
frequent,6
shops,16
hopes,14
expectation,10
cappuccino,12
respectively,4
espresso,11
judge,18
bitter,15
upsides,2
waiters,71
attentive,97
worry,15
magical,19
books,12
postcards,2
posters,6
wizard,3
generally,30
consider,28
surroundings,7
expense,3
decoration,30
current,6
roast,18
signature,25
ny,18
struck,2
reality,4
somehow,24
clausterphobic,1
sinister,1
secret,16
set,52
restrictive,1
policies,2
eggs,34
croissants,1
problematic,3
pretentious,10
ridiculous,13
volume,8
contents,2
appreciated,22
visites,1
baby,25
stroller,3
host,25
parents,21
mini,14
bother,34
ppl,9
bigger,30
mayo,16
prepaid,1
terminal,1
feeltlike,1
texting,1
sadly,21
planing,1
cafestudy,1
spotlunch,1
matched,2
hypnotic,1
regret,27
backyard,12
needs,40
tweaking,1
act,3
privileged,1
lucky,40
rarely,12
crack,3
nevertheless,15
iced,28
milkshake,6
triple,1
hang,19
strolling,4
sunday,48
indoor,13
ambience,80
wheat,3
toast,24
roomier,1
casual,43
type,82
students,27
caramelized,8
onions,89
pears,1
cheddar,3
arugula,7
smoked,16
ham,13
nonvegetarian,5
cblt,3
bacontasty,1
technically,3
replaced,6
olives,6
die,42
slices,56
fully,28
pit,5
bull,2
tied,1
doorway,1
forearm,1
dog,23
consideration,5
tiptoe,1
canine,1
step,21
wash,5
bloody,14
arm,2
washroom,8
refused,17
identify,4
claimed,5
rush,51
midafternoon,3
moved,15
protect,1
calm,10
hell,18
police,3
bribe,1
report,7
attack,3
working,44
bitten,2
montrealish,1
wooden,14
squeaky,1
floors,5
hustle,3
chatting,10
terraces,2
revisit,4
summers,6
emits,1
cosy,8
rooms,5
arts,10
plants,23
pillows,4
lighting,29
greens,23
bomb,9
pumpernickel,6
alternating,3
hangout,8
chutney,7
refreshing,53
none,31
tho,19
stay,35
vegeterian,5
corn,30
chips,27
pickled,30
bell,15
peppers,48
thatyummy,1
hate,22
feeling,63
mouth,44
conference,10
deceptively,1
coffeeteaespresso,1
bar,214
lattes,3
lemonades,2
neither,15
watered,17
eater,21
madness,4
forgo,4
raspberry,4
cheesecake,33
tart,10
likely,33
olive,11
gourmando,1
ignoring,2
roots,2
earthy,4
root,6
possibly,17
basically,51
grated,2
breeding,2
mosquitoes,2
mosquito,2
approved,1
hygiene,6
unhealthy,2
unadvisable,1
ground,28
filter,3
stains,3
napkin,3
cutleries,1
wiped,1
mayonnaise,5
california,28
flooded,1
historic,1
significance,1
runs,11
exploiting,1
preserving,1
building,26
hipster,12
appears,4
trodden,1
troll,1
works,25
biggest,18
slams,2
menus,37
groups,43
list,58
names,8
describe,14
smallest,8
work,105
ruined,12
suggests,1
overpriced,55
lacklustre,3
waitresses,9
acknowledging,1
message,8
ventured,2
parched,2
desperately,3
refill,8
regards,4
subway,5
acknowledgement,4
noone,1
lukewarm,15
gluten,29
eclectic,22
theory,1
delivered,26
lacks,12
plentiful,17
spacious,25
lemonade,14
zen,7
arranged,3
shade,7
chair,9
recreated,1
collection,4
furniture,2
wall,71
art,20
paint,4
pulled,116
bin,4
master,11
evenings,8
surrounded,11
lit,13
throughout,17
trees,7
milkshakes,5
fail,14
months,32
steadily,1
manages,2
rely,2
hippyboho,1
originals,1
unusual,20
combinations,10
construction,1
mental,1
youl,1
dairy,10
ingredient,13
pate,4
gazpacho,11
toasted,7
hubster,1
underwhelming,10
situations,1
pulls,4
appealing,22
tuna,35
shaded,1
chill,18
drinking,12
waitstaff,19
napkins,9
jump,1
tldr,6
pintresters,1
dream,7
laptop,3
zone,1
koi,2
music,76
indie,2
substitute,13
bacon,6
substituted,2
almond,12
velvety,1
smooth,12
delightful,36
craving,88
chia,3
pudding,5
fell,26
